"155","大同技術學院太保校區","140","13","ChIJtQhYK7SbbjQRt67yNz2V2Qg","23.451648","120.291699"
"156","亞太創意技術學院","141","8","ChIJsd10gBFMaDQRcOy5tU0wqPk","24.68257","120.968985"
"157","台灣觀光學院","142","20","ChIJCYp8if6kaDQR67FTUmkkvEs","23.8582378","121.4860703"
"158","馬偕醫學院","143","3","ChIJ11kXPSuxQjQRhnSCSnoGQvw","25.254377","121.4950804"
"159","法鼓文理學院","144","3","ChIJP37Pibe0QjQRGdExJZ9Sv7I","25.245412","121.6169569"
"160","台北海洋科技大學","145","3","ChIJIUbnj7a6QjQR-70GE2k29R4","25.191411","121.427199"
"161","基督教台灣浸信會神學院","146","1","ChIJ0RODkkyqQjQR5pu-Ki2-8zU","25.023742","121.566763"
"162","台北基督學院","147","3","ChIJZ-Tax3avQjQRmUpEZ46jtD8","25.130922","121.461205"
"163","一貫道天皇學院","148","16","ChIJRQhA8FRBbjQRNbkOGbIASK4","22.8892261","120.6177418"
"164","台灣神學院","149","1","ChIJo1urySasQjQRT_AOEvWEcQ8","25.101234","121.541213"
"165","崇德學院","150","11","ChIJm0-iVTLaaDQRyaHloZZDCNQ","23.9609184","121.0017614"
"166","台北市立大學","151","1","ChIJRd1TL6CpQjQRRTht3W5d8Dg","25.0355353","121.5135416"
"167","高雄市立空中大學","152","16","ChIJwcQkA9UcbjQRLRum6EvJCcI","22.5668767","120.3458825"
"168","陸軍軍官學校","153","16","ChIJgRE962sbbjQRycu6KziMKsM","22.6193076","120.3654449"
"169","中華民國海軍軍官學校","154","16","ChIJbwBuJHwPbjQRj9ttecsei-M","22.7057392","120.2905709"
"170","中華民國空軍軍官學校","155","16","ChIJ30EyObsObjQRp3lLsBhaohw","22.7834793","120.2707306"
"171","國防大學率真校區","156","7","ChIJoQjgS-EYaDQRi4_G6t3MbeM","24.9347793","121.3030591"
"172","國防大學中正嶺校區","156","7","ChIJnc2H4fsXaDQRWiJJnB5_8Gw","24.878564","121.266463"
"173","中央警察大學","157","7","ChIJxU75_LKgQjQRt-d2xXt_a1o","25.047233","121.352376"
"174","國防醫學院","158","1","ChIJCfH-UH-sQjQRt69Usepu9Iw","25.0711904","121.595408"
"175","空軍航空技術學院","159","16","ChIJAeStAJkObjQRgX3OofJaOKc","22.7860693","120.2784898"
"1","台北市","1"
"2","基隆市","1"
"3","新北市","1"
"4","宜蘭縣","1"
"5","新竹市","1"
"6","新竹縣","1"
"7","桃園市","1"
"8","苗栗縣","2"
"9","台中市","2"
"10","彰化縣","2"
"11","南投縣","2"
"12","嘉義市","3"
"13","嘉義縣","3"
"14","雲林縣","2"
"15","台南市","3"
"16","高雄市","3"
"17","澎湖縣","3"
"18","屏東縣","3"
"19","台東縣","4"
"20","花蓮縣","4"
"21","金門縣","4"
"22","連江縣","4"
"1","北部"
"2","中部"
"3","南部"
"4","東部"
"1","國立政治大學"
"2","國立清華大學"
"3","國立台灣大學"
"4","國立台灣師範大學"
"5","國立成功大學"
"6","國立中興大學"
"7","國立交通大學"
"8","國立中央大學"
"9","國立中山大學"
"10","國立台灣海洋大學"
"11","國立中正大學"
"12","國立高雄師範大學"
"13","國立彰化師範大學"
"14","國立陽明大學"
"15","國立台北大學"
"16","國立嘉義大學"
"17","國立高雄大學"
"18","國立東華大學"
"19","國立暨南國際大學"
"20","國立台灣科技大學"
"21","國立雲林科技大學"
"22","國立屏東科技大學"
"23","國立台北科技大學"
"24","國立高雄第一科技大學"
"25","國立高雄應用科技大學"
"26","國立台北藝術大學"
"27","國立台灣藝術大學"
"28","國立台東大學"
"29","國立宜蘭大學"
"30","國立聯合大學"
"31","國立虎尾科技大學"
"32","國立高雄海洋科技大學"
"33","國立台南藝術大學"
"34","國立台南大學"
"35","國立台北教育大學"
"36","國立新竹教育大學"
"37","國立台中教育大學"
"38","國立澎湖科技大學"
"39","國立勤益科技大學"
"40","國立體育大學"
"41","國立台北護理健康大學"
"42","國立高雄餐旅大學"
"43","國立金門大學"
"44","國立台灣體育運動大學"
"45","國立台中科技大學"
"46","國立台北商業大學"
"47","國立屏東大學"
"48","國立台灣戲曲學院"
"49","國立空中大學"
"50","東海大學"
"51","輔仁大學"
"52","東吳大學"
"53","中原大學"
"54","淡江大學"
"55","中國文化大學"
"56","逢甲大學"
"57","靜宜大學"
"58","長庚大學"
"59","元智大學"
"60","中華大學"
"61","大葉大學"
"62","華梵大學"
"63","義守大學"
"64","世新大學"
"65","銘傳大學"
"66","實踐大學"
"67","朝陽科技大學"
"68","高雄醫學大學"
"69","南華大學"
"70","真理大學"
"71","大同大學"
"72","南臺科技大學"
"73","崑山科技大學"
"74","嘉藥學校財團法人嘉南藥理大學"
"75","樹德科技大學"
"76","慈濟學校財團法人慈濟大學"
"77","台北醫學大學"
"78","中山醫學大學"
"79","龍華科技大學"
"80","輔英科技大學"
"81","明新科技大學"
"82","長榮大學"
"83","弘光科技大學"
"84","中國醫藥大學"
"85","健行學校財團法人健行科技大學"
"86","正修學校財團法人正修科技大學"
"87","萬能學校財團法人萬能科技大學"
"88","玄奘大學"
"89","建國科技大學"
"90","明志科技大學"
"91","高苑科技大學"
"92","大仁科技大學"
"93","聖約翰科技大學"
"94","嶺東科技大學"
"95","中國科技大學"
"96","中臺科技大學"
"97","亞洲大學"
"98","開南大學"
"99","佛光大學"
"100","台南家專學校財團法人台南應用科技大學"
"101","遠東科技大學"
"102","光宇學校財團法人元培醫事科技大學"
"103","景文科技大學"
"104","中華醫事科技大學"
"105","東南科技大學"
"106","德明財經科技大學"
"107","明道學校財團法人明道大學"
"108","南開科技大學"
"109","中華學校財團法人中華科技大學"
"110","僑光科技大學"
"111","廣亞學校財團法人育達科技大學"
"112","美和學校財團法人美和科技大學"
"113","吳鳳科技大學"
"114","環球學校財團法人環球科技大學"
"115","台灣首府大學"
"116","中州學校財團法人中州科技大學"
"117","修平學校財團法人修平科技大學"
"118","長庚學校財團法人長庚科技大學"
